timestamp,signal,arkb_price,btc_price,nav_estimate,spread_bps,pnl_usd
2026-08-03T21:09:11.556Z,REDEEM,45.2200,79747.19,45.3761,23.16,4189.35
2026-08-03T21:09:14.589Z,REDEEM,45.1613,79571.16,45.2760,14.07,2542.42
2026-08-03T21:09:18.624Z,CREATE,45.4671,79660.12,45.3266,19.77,3595.45
2026-08-03T21:09:21.641Z,CREATE,45.4420,79686.17,45.3414,10.95,1990.83
2026-08-03T21:09:23.668Z,CREATE,45.3818,79580.60,45.2814,10.95,1987.64
2026-08-03T21:09:25.692Z,REDEEM,45.1294,79537.00,45.2566,16.83,3038.80
2026-08-03T21:09:28.720Z,CREATE,45.4929,79694.13,45.3460,21.18,3854.44
2026-08-03T21:09:29.726Z,CREATE,45.5277,79706.19,45.3528,27.34,4978.61
2026-08-03T21:09:31.742Z,REDEEM,45.2254,79708.39,45.3541,17.13,3098.65
2026-08-03T21:09:33.767Z,CREATE,45.4590,79660.46,45.3268,17.94,3262.19
2026-08-03T21:09:34.776Z,REDEEM,45.1672,79668.58,45.3314,24.98,4512.25
2026-08-03T21:09:38.816Z,CREATE,45.4611,79609.65,45.2979,24.81,4510.83
2026-08-03T21:09:39.821Z,REDEEM,45.1406,79601.18,45.2931,22.41,4046.08
2026-08-03T21:09:40.827Z,CREATE,45.4247,79554.01,45.2662,23.79,4321.92
2026-08-03T21:09:41.836Z,REDEEM,45.1696,79557.56,45.2683,10.54,1904.24
2026-08-03T21:09:47.894Z,CREATE,45.4289,79550.60,45.2643,25.15,4569.82
2026-08-03T21:09:48.898Z,REDEEM,45.0867,79486.42,45.2278,19.92,3593.04
2026-08-03T21:09:51.918Z,CREATE,45.3528,79440.54,45.2017,22.19,4025.95
2026-08-03T21:09:52.928Z,REDEEM,45.1228,79498.50,45.2346,13.47,2430.85
2026-08-03T21:09:53.934Z,REDEEM,45.0595,79497.07,45.2338,27.27,4914.21
2026-08-03T21:09:55.959Z,REDEEM,45.1276,79485.66,45.2273,10.79,1948.20
2026-08-03T21:09:58.993Z,REDEEM,45.0739,79438.02,45.2002,16.67,3006.25
2026-08-03T21:10:01.008Z,CREATE,45.3765,79435.95,45.1991,28.03,5087.12
2026-08-03T21:10:05.041Z,REDEEM,45.1075,79456.94,45.2110,11.63,2097.61
2026-08-03T21:10:06.042Z,CREATE,45.3300,79482.58,45.2256,11.85,2148.30
2026-08-03T21:10:08.058Z,CREATE,45.3567,79481.88,45.2252,17.84,3236.19
2026-08-03T21:10:10.071Z,REDEEM,45.0232,79423.62,45.1920,26.09,4697.89
2026-08-03T21:10:14.117Z,REDEEM,45.1105,79488.73,45.2291,14.95,2698.14
2026-08-03T21:10:15.124Z,REDEEM,45.1110,79546.07,45.2617,22.04,3976.59
2026-08-03T21:10:20.157Z,CREATE,45.4747,79693.58,45.3456,17.23,3134.27
2026-08-03T21:10:21.163Z,REDEEM,45.1715,79705.88,45.3526,28.69,5183.93
2026-08-03T21:10:22.175Z,REDEEM,45.1795,79634.75,45.3122,18.02,3256.31
2026-08-03T21:10:23.189Z,REDEEM,45.1655,79610.65,45.2985,18.10,3269.49
2026-08-03T21:10:24.193Z,REDEEM,45.1458,79588.66,45.2859,19.68,3554.02
2026-08-03T21:10:25.199Z,CREATE,45.4664,79619.13,45.3033,24.79,4507.60
2026-08-03T21:10:26.203Z,CREATE,45.4100,79562.50,45.2711,19.45,3533.15
2026-08-03T21:10:27.214Z,CREATE,45.3499,79504.13,45.2379,13.52,2453.12
2026-08-03T21:10:28.225Z,CREATE,45.3929,79562.19,45.2709,15.72,2854.16
2026-08-03T21:10:33.271Z,CREATE,45.3654,79495.29,45.2328,18.08,3280.89
2026-08-03T21:10:38.309Z,REDEEM,45.1899,79637.25,45.3136,16.05,2900.31
2026-08-03T21:10:42.340Z,CREATE,45.5391,79736.63,45.3701,26.03,4741.37
2026-08-03T21:10:43.352Z,CREATE,45.4487,79700.54,45.3496,10.63,1931.71
2026-08-03T21:10:46.382Z,CREATE,45.5003,79668.19,45.3312,26.08,4747.43
2026-08-03T21:10:48.402Z,CREATE,45.4863,79640.12,45.3152,26.53,4826.62
2026-08-03T21:10:49.402Z,CREATE,45.4373,79650.84,45.3213,14.37,2611.94
2026-08-03T21:10:50.413Z,REDEEM,45.1530,79628.63,45.3087,23.10,4171.78
2026-08-03T21:10:53.420Z,REDEEM,45.2046,79671.80,45.3333,17.12,3095.90
2026-08-03T21:10:54.423Z,REDEEM,45.2031,79737.80,45.3708,25.70,4647.68
2026-08-03T21:10:55.432Z,REDEEM,45.2822,79806.41,45.4098,16.87,3055.09
2026-08-03T21:10:56.440Z,REDEEM,45.2533,79770.60,45.3895,18.74,3392.55
2026-08-03T21:10:57.443Z,CREATE,45.5236,79754.09,45.3801,20.40,3714.93
2026-08-03T21:11:03.502Z,REDEEM,45.3331,79890.03,45.4574,16.10,2920.27
2026-08-03T21:11:04.505Z,CREATE,45.5869,79851.63,45.4356,22.08,4027.05
2026-08-03T21:11:05.510Z,REDEEM,45.2682,79849.84,45.4346,25.38,4595.51
2026-08-03T21:11:10.559Z,CREATE,45.6139,79889.68,45.4572,23.25,4242.76
2026-08-03T21:11:13.595Z,REDEEM,45.3886,79962.33,45.4986,12.94,2349.80
2026-08-03T21:11:15.617Z,REDEEM,45.3601,79961.98,45.4984,19.15,3474.98
2026-08-03T21:11:17.636Z,CREATE,45.6045,79951.71,45.4925,13.41,2445.45
2026-08-03T21:11:18.644Z,REDEEM,45.3223,79925.40,45.4776,22.89,4150.52
2026-08-03T21:11:19.653Z,REDEEM,45.3422,79906.42,45.4668,16.16,2931.32
2026-08-03T21:11:20.660Z,REDEEM,45.3497,79946.99,45.4898,19.58,3551.37
2026-08-03T21:11:25.714Z,CREATE,45.5020,79744.39,45.3746,16.87,3069.63
2026-08-03T21:11:29.742Z,CREATE,45.6289,79886.97,45.4557,26.89,4908.06
2026-08-03T21:11:32.769Z,CREATE,45.6523,79938.36,45.4849,25.60,4674.04
2026-08-03T21:11:33.780Z,CREATE,45.6080,79950.30,45.4917,14.36,2619.92
2026-08-03T21:11:34.786Z,REDEEM,45.3844,79988.51,45.5135,17.13,3108.91
2026-08-03T21:11:35.793Z,CREATE,45.7380,80066.16,45.5576,28.39,5193.61
2026-08-03T21:11:36.806Z,REDEEM,45.3699,80045.51,45.5459,27.41,4974.07
2026-08-03T21:11:38.824Z,REDEEM,45.4734,80136.52,45.5977,16.03,2915.47
2026-08-03T21:11:41.849Z,REDEEM,45.4787,80131.02,45.5945,14.19,2580.53
2026-08-03T21:11:43.867Z,REDEEM,45.4902,80152.06,45.6065,14.28,2599.07
2026-08-03T21:11:44.873Z,CREATE,45.7773,80200.47,45.6341,20.19,3697.12
2026-08-03T21:11:45.876Z,REDEEM,45.4866,80146.67,45.6035,14.41,2621.15
2026-08-03T21:11:46.886Z,CREATE,45.7625,80165.85,45.6144,21.29,3897.10
2026-08-03T21:11:49.918Z,CREATE,45.8382,80262.82,45.6695,25.75,4721.29
2026-08-03T21:11:50.922Z,CREATE,45.8047,80263.93,45.6702,18.27,3347.40
2026-08-03T21:11:53.947Z,CREATE,45.7489,80209.16,45.6390,12.89,2359.40
2026-08-03T21:11:56.983Z,REDEEM,45.5448,80311.65,45.6973,22.17,4038.71
2026-08-03T21:12:00.009Z,REDEEM,45.5426,80217.10,45.6435,10.91,1986.73
2026-08-03T21:12:01.019Z,CREATE,45.8031,80201.68,45.6348,25.71,4710.34
2026-08-03T21:12:03.039Z,CREATE,45.7836,80155.30,45.6084,27.24,4988.46
2026-08-03T21:12:04.046Z,REDEEM,45.4376,80137.25,45.5981,23.96,4354.89
2026-08-03T21:12:06.058Z,REDEEM,45.4168,80048.64,45.5477,17.50,3179.31
2026-08-03T21:12:07.064Z,CREATE,45.7124,80063.14,45.5559,23.16,4235.28
2026-08-03T21:12:09.083Z,REDEEM,45.4212,80043.41,45.5447,15.89,2887.39
2026-08-03T21:12:11.100Z,REDEEM,45.4546,80189.52,45.6278,26.74,4862.28
2026-08-03T21:12:15.140Z,REDEEM,45.4919,80261.76,45.6689,27.54,5011.31
2026-08-03T21:12:16.150Z,CREATE,45.7430,80202.76,45.6354,12.39,2266.70
2026-08-03T21:12:17.161Z,CREATE,45.7222,80163.73,45.6132,12.71,2324.94
2026-08-03T21:12:18.175Z,CREATE,45.7052,80110.53,45.5829,15.63,2856.76
2026-08-03T21:12:21.200Z,CREATE,45.7499,80180.83,45.6229,16.65,3047.16
2026-08-03T21:12:22.201Z,CREATE,45.7590,80136.28,45.5975,24.21,4432.17
2026-08-03T21:12:23.213Z,REDEEM,45.4877,80168.44,45.6158,16.86,3067.79
2026-08-03T21:12:24.225Z,CREATE,45.7698,80241.18,45.6572,13.47,2466.25
2026-08-03T21:12:26.245Z,REDEEM,45.5374,80257.84,45.6667,17.10,3114.88
2026-08-03T21:12:28.265Z,CREATE,45.8244,80315.98,45.6998,16.09,2948.55
2026-08-03T21:12:30.274Z,REDEEM,45.4834,80255.70,45.6655,28.65,5213.28
2026-08-03T21:12:33.310Z,CREATE,45.8742,80383.04,45.7380,18.61,3415.38
2026-08-03T21:12:35.329Z,REDEEM,45.5845,80414.63,45.7559,26.26,4787.98
2026-08-03T21:12:37.347Z,CREATE,45.9572,80467.10,45.7858,26.27,4828.37
2026-08-03T21:12:39.360Z,CREATE,45.9110,80443.91,45.7726,19.07,3502.09
2026-08-03T21:12:40.368Z,REDEEM,45.6334,80479.49,45.7928,23.61,4310.00
2026-08-03T21:12:43.397Z,CREATE,45.8844,80444.57,45.7730,13.17,2417.59
2026-08-03T21:12:45.426Z,REDEEM,45.6573,80557.30,45.8371,28.03,5119.40
2026-08-03T21:12:46.433Z,REDEEM,45.6976,80581.78,45.8510,22.28,4071.66
2026-08-03T21:12:50.465Z,CREATE,46.0148,80690.50,45.9129,11.03,2029.79
2026-08-03T21:12:54.504Z,CREATE,45.9568,80527.60,45.8202,18.63,3425.56
2026-08-03T21:12:59.547Z,CREATE,45.9060,80491.52,45.7997,12.04,2210.35
2026-08-03T21:13:06.621Z,CREATE,46.0803,80726.39,45.9333,20.84,3841.11
2026-08-03T21:13:07.624Z,REDEEM,45.8141,80715.20,45.9269,13.39,2453.16
2026-08-03T21:13:09.645Z,CREATE,46.0878,80807.51,45.9795,12.40,2285.22
2026-08-03T21:13:10.656Z,REDEEM,45.8567,80808.76,45.9802,15.68,2875.86
2026-08-03T21:13:11.666Z,CREATE,46.1039,80763.58,45.9545,21.37,3940.79
2026-08-03T21:13:13.687Z,REDEEM,45.8156,80804.59,45.9778,24.10,4417.47
2026-08-03T21:13:14.696Z,CREATE,46.0692,80745.03,45.9439,16.11,2968.18
2026-08-03T21:13:16.704Z,CREATE,46.0173,80626.94,45.8767,19.49,3587.49
2026-08-03T21:13:17.710Z,CREATE,46.0053,80679.03,45.9064,10.38,1910.75
2026-08-03T21:13:18.724Z,REDEEM,45.7661,80691.24,45.9133,20.86,3819.41
2026-08-03T21:13:26.820Z,REDEEM,45.7544,80679.67,45.9067,21.99,4025.38
2026-08-03T21:13:29.832Z,REDEEM,45.6848,80610.38,45.8673,28.58,5223.32
2026-08-03T21:13:30.847Z,CREATE,45.9570,80592.29,45.8570,10.63,1953.76
2026-08-03T21:13:32.865Z,REDEEM,45.6773,80542.78,45.8288,21.86,3994.02
2026-08-03T21:13:35.901Z,CREATE,46.0239,80567.80,45.8431,28.28,5206.79
2026-08-03T21:13:36.917Z,CREATE,45.9681,80559.09,45.8381,17.19,3160.14
2026-08-03T21:13:37.926Z,CREATE,46.0252,80595.61,45.8589,25.10,4620.13
2026-08-03T21:13:38.938Z,CREATE,45.9694,80578.42,45.8491,15.07,2770.87
2026-08-03T21:13:39.949Z,REDEEM,45.7377,80635.09,45.8814,20.12,3681.14
2026-08-03T21:13:40.962Z,REDEEM,45.7120,80609.64,45.8669,22.57,4126.19
2026-08-03T21:13:50.057Z,CREATE,46.0177,80562.59,45.8401,27.57,5075.58
2026-08-03T21:13:52.080Z,REDEEM,45.6498,80495.37,45.8019,22.00,4016.90
2026-08-03T21:13:53.091Z,REDEEM,45.6944,80523.85,45.8181,15.80,2887.11
2026-08-03T21:13:58.137Z,CREATE,45.9767,80594.34,45.8582,14.67,2698.71
2026-08-03T21:14:00.156Z,CREATE,46.0180,80642.18,45.8854,17.73,3263.67
2026-08-03T21:14:08.241Z,REDEEM,45.7505,80667.38,45.8997,21.31,3900.45
2026-08-03T21:14:09.250Z,REDEEM,45.7322,80627.20,45.8769,20.33,3719.72
2026-08-03T21:14:10.260Z,CREATE,46.0181,80685.84,45.9102,12.34,2271.36
2026-08-03T21:14:12.280Z,CREATE,46.0278,80586.13,45.8535,26.85,4943.66
2026-08-03T21:14:14.299Z,REDEEM,45.6785,80574.03,45.8466,25.48,4655.69
2026-08-03T21:14:18.338Z,REDEEM,45.7025,80620.54,45.8731,25.99,4751.40
2026-08-03T21:14:20.358Z,REDEEM,45.7106,80646.14,45.8877,27.38,5005.99
2026-08-03T21:14:23.398Z,CREATE,46.0066,80649.15,45.8894,14.38,2646.17
2026-08-03T21:14:24.402Z,CREATE,46.1039,80725.54,45.9328,26.09,4812.28
2026-08-03T21:14:28.449Z,REDEEM,45.8214,80703.20,45.9201,10.31,1889.06
2026-08-03T21:14:33.480Z,CREATE,46.0125,80671.40,45.9020,12.91,2376.79
2026-08-03T21:14:34.484Z,CREATE,46.0367,80601.99,45.8625,26.82,4938.19
2026-08-03T21:14:35.500Z,REDEEM,45.6948,80581.08,45.8506,22.80,4166.73
2026-08-03T21:14:37.522Z,CREATE,46.0297,80704.50,45.9209,12.53,2307.70
2026-08-03T21:14:39.532Z,REDEEM,45.7385,80607.70,45.8658,16.56,3029.97
2026-08-03T21:14:44.584Z,CREATE,45.9564,80532.53,45.8230,17.95,3300.20
2026-08-03T21:14:46.609Z,CREATE,46.0459,80610.20,45.8672,27.80,5120.96
2026-08-03T21:14:47.617Z,REDEEM,45.7799,80657.52,45.8941,13.70,2509.54
2026-08-03T21:14:48.631Z,CREATE,45.9550,80581.34,45.8508,11.56,2124.63
2026-08-03T21:14:50.653Z,REDEEM,45.7285,80579.65,45.8498,15.28,2794.07
2026-08-03T21:14:51.659Z,CREATE,45.9768,80573.38,45.8463,17.30,3182.14
2026-08-03T21:14:52.671Z,CREATE,45.9506,80540.96,45.8278,15.63,2872.64
2026-08-03T21:15:01.756Z,CREATE,46.0866,80725.58,45.9329,22.32,4115.36
2026-08-03T21:15:02.764Z,REDEEM,45.7869,80692.89,45.9143,16.56,3032.63
2026-08-03T21:15:03.771Z,CREATE,46.1270,80769.49,45.9578,25.66,4734.22
2026-08-03T21:15:05.781Z,CREATE,46.1011,80790.94,45.9700,17.36,3200.91
2026-08-03T21:15:07.804Z,REDEEM,45.8439,80826.11,45.9901,20.60,3777.00
2026-08-03T21:15:08.813Z,CREATE,46.1374,80839.19,45.9975,19.26,3554.13
2026-08-03T21:15:10.836Z,REDEEM,45.7740,80744.55,45.9436,25.73,4711.36
2026-08-03T21:15:11.843Z,CREATE,46.1052,80746.18,45.9446,23.82,4392.39
2026-08-03T21:15:13.853Z,CREATE,46.0968,80797.82,45.9740,15.56,2869.40
2026-08-03T21:15:16.875Z,REDEEM,45.8001,80773.00,45.9598,23.57,4318.78
2026-08-03T21:15:17.885Z,CREATE,46.0744,80768.76,45.9574,14.29,2633.76
2026-08-03T21:15:19.905Z,CREATE,46.1600,80873.80,46.0172,19.89,3672.45
2026-08-03T21:15:23.965Z,CREATE,46.2539,81017.94,46.0992,22.41,4147.08
2026-08-03T21:15:24.975Z,CREATE,46.2443,80953.79,46.0627,28.29,5233.77
2026-08-03T21:15:26.997Z,REDEEM,45.9644,80966.74,46.0701,11.78,2165.72
2026-08-03T21:15:28.014Z,REDEEM,45.9573,80965.30,46.0693,13.13,2413.51
2026-08-03T21:15:32.060Z,REDEEM,45.9353,80999.41,46.0887,22.11,4063.24
2026-08-03T21:15:34.082Z,REDEEM,45.8472,80863.99,46.0116,24.55,4502.61
2026-08-03T21:15:35.093Z,CREATE,46.1654,80940.18,46.0550,12.83,2368.76
2026-08-03T21:15:36.104Z,REDEEM,45.9111,80884.98,46.0236,13.26,2435.74
2026-08-03T21:15:37.112Z,CREATE,46.1625,80915.30,46.0408,15.28,2821.23
2026-08-03T21:15:41.153Z,CREATE,46.2684,81036.91,46.1100,23.21,4296.37
2026-08-03T21:15:43.174Z,REDEEM,45.9920,81058.53,46.1223,17.08,3142.63
2026-08-03T21:15:47.213Z,CREATE,46.2262,80983.33,46.0795,20.69,3825.99
2026-08-03T21:15:49.229Z,CREATE,46.2949,81108.71,46.1509,20.08,3718.98
2026-08-03T21:15:51.245Z,CREATE,46.3392,81159.44,46.1797,23.42,4340.99
2026-08-03T21:15:52.245Z,REDEEM,45.9696,81107.22,46.1500,27.93,5135.25
2026-08-03T21:15:54.266Z,REDEEM,45.9525,80980.41,46.0779,16.04,2947.99
2026-08-03T21:16:00.313Z,CREATE,46.2778,81110.65,46.1520,16.14,2988.43
2026-08-03T21:16:01.324Z,REDEEM,45.9340,81033.03,46.1078,26.53,4874.79
2026-08-03T21:16:03.341Z,REDEEM,45.9485,81071.35,46.1296,28.10,5164.09
2026-08-03T21:16:08.392Z,CREATE,46.2532,81069.91,46.1288,15.84,2931.05
2026-08-03T21:16:12.420Z,REDEEM,45.9979,81077.11,46.1329,18.10,3330.37
2026-08-03T21:16:14.443Z,REDEEM,45.9166,81019.92,46.1003,28.67,5266.42
2026-08-03T21:16:15.453Z,REDEEM,45.9926,81024.96,46.1032,12.83,2359.96
2026-08-03T21:16:22.502Z,REDEEM,45.9012,80966.19,46.0698,25.42,4667.68
2026-08-03T21:16:27.547Z,REDEEM,45.9735,81022.98,46.1021,16.72,3075.33
2026-08-03T21:16:28.564Z,REDEEM,45.9589,80976.74,46.0758,14.20,2611.11
2026-08-03T21:16:30.587Z,REDEEM,45.9353,80968.92,46.0713,18.35,3371.39
2026-08-03T21:16:32.607Z,CREATE,46.1915,80979.26,46.0772,13.67,2524.87
2026-08-03T21:16:35.633Z,REDEEM,46.0014,81042.69,46.1133,13.09,2408.97
2026-08-03T21:16:36.642Z,REDEEM,45.9795,80984.88,46.0804,10.73,1974.06
2026-08-03T21:16:38.660Z,REDEEM,45.9276,80925.05,46.0464,14.62,2685.38
2026-08-03T21:16:39.671Z,REDEEM,45.8395,80861.38,46.0101,25.91,4750.51
2026-08-03T21:16:43.709Z,REDEEM,45.9476,81067.75,46.1275,27.84,5117.23
2026-08-03T21:16:46.744Z,REDEEM,45.9560,81070.17,46.1289,26.32,4837.56
2026-08-03T21:16:49.779Z,REDEEM,46.0511,81140.17,46.1688,14.33,2640.28
2026-08-03T21:16:50.790Z,CREATE,46.3416,81179.04,46.1909,21.51,3986.95
2026-08-03T21:16:52.811Z,REDEEM,46.0462,81235.85,46.2232,27.13,4996.68
2026-08-03T21:16:54.824Z,CREATE,46.3950,81292.82,46.2556,19.02,3529.91
2026-08-03T21:16:55.831Z,REDEEM,46.1475,81317.13,46.2694,15.20,2806.30
2026-08-03T21:16:56.832Z,REDEEM,46.1599,81342.33,46.2838,15.63,2885.69
2026-08-03T21:16:57.842Z,REDEEM,46.1101,81322.02,46.2722,23.89,4405.62
2026-08-03T21:17:02.891Z,REDEEM,46.0790,81237.33,46.2240,20.23,3728.81
2026-08-03T21:17:04.897Z,REDEEM,46.0739,81250.34,46.2314,22.91,4222.85
2026-08-03T21:17:05.903Z,REDEEM,46.0080,81172.04,46.1869,27.57,5074.14
2026-08-03T21:17:14.970Z,REDEEM,46.2053,81380.38,46.3054,10.49,1939.09
2026-08-03T21:17:15.981Z,CREATE,46.3871,81303.14,46.2615,16.04,2976.59
2026-08-03T21:17:18.003Z,CREATE,46.3099,81160.91,46.1806,16.88,3126.12
2026-08-03T21:17:21.020Z,REDEEM,46.0961,81310.79,46.2658,25.53,4708.05
2026-08-03T21:17:25.058Z,CREATE,46.3760,81311.74,46.2664,12.58,2333.89
2026-08-03T21:17:26.067Z,CREATE,46.4431,81383.24,46.3071,18.26,3392.39
2026-08-03T21:17:27.078Z,REDEEM,46.1563,81440.86,46.3399,28.46,5254.52
2026-08-03T21:17:28.093Z,REDEEM,46.2094,81482.74,46.3637,22.14,4092.45
2026-08-03T21:17:30.116Z,CREATE,46.4301,81385.86,46.3086,15.13,2810.21
2026-08-03T21:17:31.130Z,REDEEM,46.1085,81327.27,46.2752,24.87,4587.75
2026-08-03T21:17:33.136Z,REDEEM,46.0748,81214.10,46.2108,18.28,3368.08
2026-08-03T21:17:34.144Z,REDEEM,46.1215,81287.93,46.2528,17.24,3181.37
2026-08-03T21:17:36.166Z,REDEEM,46.0911,81292.41,46.2554,24.36,4491.75
2026-08-03T21:17:38.183Z,CREATE,46.4340,81370.85,46.3000,17.81,3308.86
2026-08-03T21:17:39.195Z,CREATE,46.4524,81442.74,46.3409,12.94,2404.55
2026-08-03T21:17:41.214Z,REDEEM,46.1774,81480.30,46.3623,28.74,5308.43
2026-08-03T21:17:44.246Z,CREATE,46.4191,81390.33,46.3111,12.21,2266.84
2026-08-03T21:17:46.270Z,REDEEM,46.1823,81378.89,46.3046,15.27,2820.61
2026-08-03T21:17:48.285Z,REDEEM,46.1908,81440.26,46.3395,20.96,3872.15
2026-08-03T21:17:49.299Z,CREATE,46.4951,81486.42,46.3658,16.78,3120.17
2026-08-03T21:17:50.304Z,CREATE,46.5788,81535.24,46.3936,28.83,5370.95
2026-08-03T21:17:51.305Z,CREATE,46.5018,81483.42,46.3641,18.61,3461.00
2026-08-03T21:17:55.337Z,REDEEM,46.1697,81343.86,46.2847,13.70,2530.24
2026-08-03T21:17:57.352Z,CREATE,46.3802,81252.32,46.2326,20.81,3861.52
2026-08-03T21:18:02.400Z,CREATE,46.2879,81067.00,46.1271,23.73,4394.36
2026-08-03T21:18:05.424Z,CREATE,46.2314,81056.88,46.1214,12.72,2352.55
2026-08-03T21:18:06.436Z,CREATE,46.2932,81038.39,46.1108,28.42,5263.12
2026-08-03T21:18:07.445Z,CREATE,46.1878,80999.28,46.0886,10.39,1919.84
2026-08-03T21:18:10.470Z,CREATE,46.3206,81173.11,46.1875,17.70,3279.45
2026-08-03T21:18:11.484Z,CREATE,46.3395,81223.69,46.2163,15.54,2879.98
2026-08-03T21:18:14.514Z,REDEEM,46.1058,81340.48,46.2827,27.08,4993.28
2026-08-03T21:18:15.520Z,REDEEM,46.1670,81332.78,46.2784,12.92,2386.82
2026-08-03T21:18:18.552Z,REDEEM,46.2095,81472.33,46.3578,20.83,3850.67
2026-08-03T21:18:19.561Z,REDEEM,46.1414,81393.57,46.3129,25.90,4780.20
2026-08-03T21:18:20.571Z,REDEEM,46.1892,81360.36,46.2940,11.51,2126.73
2026-08-03T21:18:21.580Z,REDEEM,46.1035,81290.02,46.2540,21.38,3943.57
2026-08-03T21:18:22.594Z,REDEEM,46.1167,81277.92,46.2471,17.06,3147.55
2026-08-03T21:18:23.604Z,REDEEM,46.0640,81244.85,46.2283,24.39,4494.33
2026-08-03T21:18:25.624Z,CREATE,46.3969,81322.00,46.2722,15.83,2937.78
2026-08-03T21:18:27.648Z,REDEEM,46.1076,81310.35,46.2656,23.00,4241.38
2026-08-03T21:18:28.660Z,CREATE,46.4152,81302.33,46.2610,22.21,4122.99
2026-08-03T21:18:34.718Z,CREATE,46.2989,81152.44,46.1757,15.55,2880.01
2026-08-03T21:18:35.727Z,CREATE,46.3603,81177.97,46.1903,25.69,4764.73
2026-08-03T21:18:37.746Z,REDEEM,46.0207,81191.23,46.1978,27.17,5001.14
2026-08-03T21:18:39.756Z,CREATE,46.3072,81176.95,46.1897,14.32,2652.94
2026-08-03T21:18:41.768Z,REDEEM,46.0248,81167.17,46.1841,23.33,4294.58
2026-08-03T21:18:42.784Z,REDEEM,46.1003,81228.55,46.2190,14.54,2680.54
2026-08-03T21:18:44.804Z,CREATE,46.4237,81309.84,46.2653,23.12,4293.58
2026-08-03T21:18:48.845Z,REDEEM,46.0438,81160.80,46.1805,18.44,3395.32
2026-08-03T21:18:50.859Z,REDEEM,46.0553,81137.49,46.1672,13.09,2412.27
2026-08-03T21:18:52.875Z,REDEEM,46.0133,81189.09,46.1966,28.52,5249.55
2026-08-03T21:18:53.890Z,CREATE,46.3188,81200.72,46.2032,13.90,2574.52
2026-08-03T21:18:58.941Z,REDEEM,46.1090,81291.78,46.2550,20.42,3766.19
2026-08-03T21:18:59.950Z,REDEEM,46.1411,81321.65,46.2720,17.14,3162.88
2026-08-03T21:19:01.968Z,REDEEM,46.1997,81458.61,46.3499,21.29,3933.53
2026-08-03T21:19:04.998Z,REDEEM,46.2068,81426.04,46.3314,15.75,2911.36
2026-08-03T21:19:08.028Z,REDEEM,46.3332,81624.51,46.4443,12.80,2371.91
2026-08-03T21:19:09.037Z,REDEEM,46.3154,81615.45,46.4392,15.53,2877.88
2026-08-03T21:19:12.055Z,REDEEM,46.2575,81620.69,46.4422,28.63,5296.50
2026-08-03T21:19:14.074Z,CREATE,46.6408,81690.60,46.4819,23.09,4307.34
2026-08-03T21:19:16.088Z,CREATE,46.6354,81706.24,46.4909,20.00,3730.09
2026-08-03T21:19:20.121Z,CREATE,46.5877,81687.17,46.4800,12.08,2251.84
2026-08-03T21:19:23.145Z,REDEEM,46.4009,81722.76,46.5003,10.24,1900.69
2026-08-03T21:19:24.159Z,CREATE,46.6113,81649.84,46.4588,21.73,4051.22
2026-08-03T21:19:26.171Z,REDEEM,46.2782,81571.53,46.4142,18.17,3363.57
2026-08-03T21:19:27.177Z,CREATE,46.5639,81635.64,46.4507,13.28,2474.06
2026-08-03T21:19:29.192Z,CREATE,46.5831,81628.71,46.4467,18.25,3400.66
2026-08-03T21:19:30.210Z,CREATE,46.5291,81574.44,46.4159,13.29,2474.31
2026-08-03T21:19:33.227Z,CREATE,46.5639,81513.14,46.3810,28.35,5279.83
2026-08-03T21:19:37.265Z,CREATE,46.5131,81455.77,46.3483,24.44,4546.72
2026-08-03T21:19:38.279Z,REDEEM,46.1652,81455.33,46.3481,28.31,5227.74
2026-08-03T21:19:40.294Z,REDEEM,46.2145,81475.58,46.3596,20.17,3728.31
2026-08-03T21:19:42.314Z,REDEEM,46.2653,81509.20,46.3787,13.33,2466.14
2026-08-03T21:19:47.357Z,CREATE,46.5615,81507.79,46.3779,28.49,5305.92
2026-08-03T21:19:49.359Z,CREATE,46.5159,81520.06,46.3849,17.13,3187.30
2026-08-03T21:19:50.363Z,CREATE,46.5390,81565.32,46.4107,16.55,3080.67
2026-08-03T21:19:51.371Z,CREATE,46.5725,81529.56,46.3903,28.18,5249.67
2026-08-03T21:19:53.387Z,REDEEM,46.2128,81478.23,46.3611,20.85,3854.74
2026-08-03T21:19:55.404Z,REDEEM,46.2004,81510.06,46.3792,27.41,5064.65
2026-08-03T21:19:57.412Z,REDEEM,46.2385,81487.23,46.3662,16.41,3035.05
2026-08-03T21:19:59.430Z,CREATE,46.5066,81546.81,46.4001,11.85,2203.99
2026-08-03T21:20:04.467Z,CREATE,46.5081,81465.32,46.3538,22.18,4126.77
2026-08-03T21:20:05.475Z,CREATE,46.4499,81434.28,46.3361,13.44,2497.97
2026-08-03T21:20:07.494Z,CREATE,46.5089,81479.80,46.3620,20.58,3829.33
2026-08-03T21:20:12.536Z,CREATE,46.4068,81236.68,46.2237,28.49,5289.11
2026-08-03T21:20:13.547Z,REDEEM,46.0656,81169.02,46.1852,14.73,2714.26
2026-08-03T21:20:14.557Z,REDEEM,46.0214,81091.93,46.1413,14.83,2729.25
2026-08-03T21:20:20.616Z,CREATE,46.2860,81106.75,46.1497,18.40,3406.02
2026-08-03T21:20:21.631Z,CREATE,46.3051,81136.58,46.1667,18.85,3491.33
